r (Angstrom),"g(r) N-Cl-, Glycine (G)","g(r) N-OE1, Glycine (G)","g(r) N-Cl-, Serine (S)","g(r) N-OE1, Serine (S)","g(r) N-Cl-, Arginine (R)","g(r) N-OE1, Arginine (R)","g(r) N-Cl-, Lysine (K)","g(r) N-OE1, Lysine (K)","g(r) N-Cl-, Aspartic acid (D)","g(r) N-OE1, Aspartic acid (D)","g(r) N-Cl-, Glutamine (Q)","g(r) N-OE1, Glutamine (Q)","g(r) N-Cl-, Tyrosine (Y)","g(r) N-OE1, Tyrosine (Y)","g(r) N-Cl-, Phenylalanine (F)","g(r) N-OE1, Phenylalanine (F)"
9.100000000000001,1.1799680092409432,0.9001496526158975,0.9001496526158975,0.9172802787020752,0.9172802787020752,1.112333577089458,1.112333577089458,1.1799680092409432,1.1799680092409432,0.7907209098858614,0.7907209098858614,0.8712561692018888,0.8712561692018888,0.8668834853037282,0.8668834853037282,0.7887100627628386
9.3,1.1554781052128034,0.919784413161882,0.919784413161882,0.8947840246536243,0.8947840246536243,1.1200759301414722,1.1200759301414722,1.1554781052128034,1.1554781052128034,0.8081427243154119,0.8081427243154119,0.868853408760255,0.868853408760255,0.8633914481612603,0.8633914481612603,0.8178824802890666
9.500000000000002,1.147837878086621,0.8926383931470634,0.8926383931470634,0.9163585452857181,0.9163585452857181,1.1298748270072778,1.1298748270072778,1.147837878086621,1.147837878086621,0.8246205312802208,0.8246205312802208,0.8637467807091346,0.8637467807091346,0.9020145742965655,0.9020145742965655,0.8147387742262531
9.700000000000001,1.1361966750430184,0.921202805879338,0.921202805879338,0.9368256657124026,0.9368256657124026,1.1326086502570423,1.1326086502570423,1.1361966750430184,1.1361966750430184,0.8188122266844811,0.8188122266844811,0.8815329149359556,0.8815329149359556,0.8960254479069089,0.8960254479069089,0.8368315108922253
9.900000000000002,1.1334302547874826,0.9201759438114829,0.9201759438114829,0.9243750786577323,0.9243750786577323,1.1628636008840103,1.1628636008840103,1.1334302547874826,1.1334302547874826,0.8354649718421081,0.8354649718421081,0.9093856418645716,0.9093856418645716,0.8854247077664671,0.8854247077664671,0.8443523733172466
10.100000000000001,1.1279544486952404,0.9147509121069558,0.9147509121069558,0.9317342486811757,0.9317342486811757,1.1695904774084847,1.1695904774084847,1.1279544486952404,1.1279544486952404,0.8429078305743722,0.8429078305743722,0.8921793538877679,0.8921793538877679,0.8955417938072894,0.8955417938072894,0.8658637892141561
10.300000000000002,1.1303452368149096,0.9503605252044631,0.9503605252044631,0.9505345433844494,0.9505345433844494,1.1381894392730276,1.1381894392730276,1.1303452368149096,1.1303452368149096,0.8612759777400902,0.8612759777400902,0.9150625171338775,0.9150625171338775,0.8968690783297149,0.8968690783297149,0.9020124101246607
10.500000000000002,1.1161361671313041,0.9411711543596561,0.9411711543596561,0.9520905755790454,0.9520905755790454,1.1030910196638635,1.1030910196638635,1.1161361671313041,1.1161361671313041,0.8505714413009722,0.8505714413009722,0.9157625913422195,0.9157625913422195,0.9060629169574802,0.9060629169574802,0.9023217131284771
10.700000000000001,1.1357572926399202,0.9412661059165008,0.9412661059165008,0.9617296738157359,0.9617296738157359,1.109723989528597,1.109723989528597,1.1357572926399202,1.1357572926399202,0.8809484391275744,0.8809484391275744,0.914839731340855,0.914839731340855,0.9162467495018919,0.9162467495018919,0.8870421969496382
10.900000000000002,1.1279368164196943,0.958526699090388,0.958526699090388,0.9568774135248501,0.9568774135248501,1.0960913438566138,1.0960913438566138,1.1279368164196943,1.1279368164196943,0.8655657744291299,0.8655657744291299,0.9453118920167444,0.9453118920167444,0.922661665196155,0.922661665196155,0.9111769506192913
11.100000000000001,1.102981645094029,0.9569940476829344,0.9569940476829344,0.9592180327376579,0.9592180327376579,1.1068538617125292,1.1068538617125292,1.102981645094029,1.102981645094029,0.8838932663148789,0.8838932663148789,0.946879836152091,0.946879836152091,0.9297858523208662,0.9297858523208662,0.9145994897758329
